symbol,trade_timestamp_ns,trade_price,trade_size,next_quote_timestamp_ns,next_mid,next_mid_minus_trade,source_path,limitation
ZXIET,1517059857193914072,99.97,100,1517061960187796041,98.0,-1.9699999999999989,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517059863763350264,0.9998,100,1517071905021057048,0.99985,4.999999999999449e-05,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517059884275784514,9.98,100,1517067358943055494,9.245000000000001,-0.7349999999999994,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517059919495112980,10.0,100,1517067358943055494,9.245000000000001,-0.754999999999999,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517059945801437866,100.0,100,1517061960187796041,98.0,-2.0,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517060099127361916,1.0,100,1517071905021057048,0.99985,-0.00014999999999998348,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517060700186053234,1.0,1462,1517071905021057048,0.99985,-0.00014999999999998348,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517061300055649215,101.0,100,1517061960187796041,98.0,-3.0,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517061960187796041,101.0,400,1517064180131671227,100.49000000000001,-0.5099999999999909,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517063400001073818,9.99,3040,1517067358943055494,9.245000000000001,-0.7449999999999992,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400001073818,0.99,16889,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517063400478728095,10.0,100,1517067358943055494,9.245000000000001,-0.754999999999999,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517063400480336782,10.0,455,1517067358943055494,9.245000000000001,-0.754999999999999,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400977509624,0.955,511,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400977509624,0.955,227,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400978233806,0.955,100,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400978797668,0.955,184,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400978797668,0.955,327,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517063400979541684,0.955,511,1517071905021057048,0.99985,0.044850000000000056,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517063430158092338,9.99,100,1517067358943055494,9.245000000000001,-0.7449999999999992,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517063758799093369,9.99,100,1517067358943055494,9.245000000000001,-0.7449999999999992,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517064180131671227,100.0,10578,1517064220030995016,100.49000000000001,0.4900000000000091,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517064220030995016,99.98,100,1517064257166468946,100.49000000000001,0.5100000000000051,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517064244645477352,99.995,100,1517064257166468946,100.49000000000001,0.49500000000000455,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZXIET,1517064244645903376,99.995,455,1517064257166468946,100.49000000000001,0.49500000000000455,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517064358467028938,0.99,100,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZEXIT,1517064498195720572,9.94,12,1517067358943055494,9.245000000000001,-0.6949999999999985,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064527745053615,47.17,100,1517064531761731146,48.585,1.4149999999999991,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064531761731146,47.17,200,1517064626911513286,48.585,1.4149999999999991,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064626911513286,47.17,100,1517064680281403003,48.585,1.4149999999999991,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064680281403003,47.175,40,1517064685059712458,48.585,1.4100000000000037,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064680281403003,47.17,60,1517064685059712458,48.585,1.4149999999999991,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064685059712458,47.17,100,1517064685631022412,48.595,1.4249999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064836033287745,47.19,100,1517064840878570621,48.595,1.4050000000000011,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064840878570621,47.19,100,1517064917561592387,48.595,1.4050000000000011,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
DISH,1517064917561592387,47.19,100,1517064924372599478,48.595,1.4050000000000011,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517064922437927955,0.99,100,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517064999746479211,0.99,100,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517065317714410825,0.99,100,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
ZIEXT,1517065547120100243,0.99,100,1517071905021057048,0.99985,0.009850000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642338579867,22.5,2953,1517065648291372727,25.025,2.5249999999999986,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642338579867,22.5,1171,1517065648291372727,25.025,2.5249999999999986,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642338579867,22.5,1201,1517065648291372727,25.025,2.5249999999999986,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642338579867,22.5,3453,1517065648291372727,25.025,2.5249999999999986,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642673232328,22.1,1126,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065642673232328,22.1,6127,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065646873203093,22.1,1429,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065646873203093,22.1,3807,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647119312226,22.1,6954,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647119312226,22.1,2024,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647271909746,22.1,6538,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647578329711,22.1,1678,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647578329711,22.1,1904,1517065648291372727,25.025,2.924999999999997,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647578329711,24.3,3607,1517065648291372727,25.025,0.7249999999999979,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.C,1517065647578329711,24.3,253,1517065648291372727,25.025,0.7249999999999979,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065649642495243,4.54,4458,1517065649881069298,4.199999999999999,-0.34000000000000075,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065649703541489,4.54,422,1517065649881069298,4.199999999999999,-0.34000000000000075,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065649890205986,4.34,6617,1517065649901528090,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065649890205986,4.34,253,1517065649901528090,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065650333898648,4.34,2977,1517065650401809157,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065650333898648,4.34,1852,1517065650401809157,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065650333898648,4.34,2330,1517065650401809157,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065650805300588,4.34,1086,1517065650860879384,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065652767463079,4.34,627,1517065652796267321,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065652767463079,4.34,8984,1517065652796267321,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654232216408,4.34,153,1517065654315565891,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654232216408,4.34,1223,1517065654315565891,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654232216408,4.34,317,1517065654315565891,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654232216408,4.34,1515,1517065654315565891,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654315565891,4.34,902,1517065654328236044,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654315565891,4.34,2765,1517065654328236044,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065654315565891,4.34,5701,1517065654328236044,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065655637950982,4.34,582,1517065655727028529,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065655637950982,4.34,3743,1517065655727028529,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065656028851546,4.34,1420,1517065656070387158,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065656028851546,4.34,242,1517065656070387158,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUO,1517065656028851546,4.34,3071,1517065656070387158,4.199999999999999,-0.14000000000000057,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658644798859,26.0,2865,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658644798859,26.0,4798,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658648103031,26.0,3414,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658648470890,26.0,253,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658648830596,26.0,1140,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658648830596,26.0,381,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658648830596,26.0,4495,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658649565936,26.0,8230,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658649565936,26.0,1240,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658650125928,26.0,1355,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658650125928,26.0,940,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658650125928,26.0,7594,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658651141170,26.0,1964,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658651141170,26.0,139,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658734062763,24.7,1686,1517065659177228916,25.200000000000003,0.5000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658734062763,24.7,1960,1517065659177228916,25.200000000000003,0.5000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658868466177,26.0,775,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658868466177,26.0,1893,1517065659177228916,25.200000000000003,-0.7999999999999972,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065658957828358,24.7,371,1517065659177228916,25.200000000000003,0.5000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065659333103211,25.2,1537,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065659333103211,25.2,1401,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065659529262612,23.95,6501,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065660108587040,25.2,98,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065660140195406,25.2,4630,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065660993390464,25.2,1276,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065660993390464,25.2,1307,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065660993390464,25.2,4406,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661200382714,25.2,748,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661200382714,25.2,3216,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661200382714,25.2,26,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661280449865,25.2,3529,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661364536570,25.2,2937,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661394256636,25.2,550,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661465981648,25.2,3408,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661465981648,25.2,4567,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661688940928,25.2,1360,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661688940928,25.2,6910,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661688940928,25.2,170,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661688940928,25.2,1022,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065661720755037,23.95,31,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662204751762,23.95,4624,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662204751762,23.95,1888,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662204751762,23.95,1061,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662204751762,23.95,1522,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662271962827,25.2,4825,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662280446450,25.2,1897,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662280446450,23.95,4879,1517065677032425077,25.525,1.5749999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662348154837,25.2,3564,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
NTEST.B,1517065662579362281,25.2,745,1517065677032425077,25.525,0.3249999999999993,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUSE,1517065664366869248,60.08,4040,1517065664368313498,57.09,-2.989999999999995,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
AUSE,1517065664366869248,60.08,478,1517065664368313498,57.09,-2.989999999999995,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,direction unknown in TOPS trade report; not signed P&L markout
